Date,Provider Org Code,Provider Org Name,Total All,Wait_18_Plus,Wait_52_Plus,Wait_65_Plus,Wait_104_Plus,Pct_18_Plus,Pct_52_Plus,Pct_65_Plus,Pct_104_Plus
2025-04-01,A0C5S,SPAMEDICA GLOUCESTER,72,3.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0
2025-05-01,A0C5S,SPAMEDICA GLOUCESTER,72,6.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0
2025-06-01,A0C5S,SPAMEDICA GLOUCESTER,89,8.0,0.0,0.0,0.0,8.98876404494382,0.0,0.0,0.0
2025-07-01,A0C5S,SPAMEDICA GLOUCESTER,71,5.0,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0.0
2025-08-01,A0C5S,SPAMEDICA GLOUCESTER,64,3.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0
2025-09-01,A0C5S,SPAMEDICA GLOUCESTER,70,1.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0
2025-10-01,A0C5S,SPAMEDICA GLOUCESTER,62,3.0,0.0,0.0,0.0,4.838709677419355,0.0,0.0,0.0
2025-11-01,A0C5S,SPAMEDICA GLOUCESTER,67,9.0,0.0,0.0,0.0,13.432835820895523,0.0,0.0,0.0
2025-12-01,A0C5S,SPAMEDICA GLOUCESTER,83,11.0,0.0,0.0,0.0,13.253012048192772,0.0,0.0,0.0
2026-01-01,A0C5S,SPAMEDICA GLOUCESTER,49,9.0,0.0,0.0,0.0,18.367346938775512,0.0,0.0,0.0
2026-02-01,A0C5S,SPAMEDICA GLOUCESTER,68,12.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0
2026-03-01,A0C5S,SPAMEDICA GLOUCESTER,64,8.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
2026-04-01,A0C5S,SPAMEDICA GLOUCESTER,108,7.0,0.0,0.0,0.0,6.481481481481481,0.0,0.0,0.0
2026-05-01,A0C5S,SPAMEDICA GLOUCESTER,102,6.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0
2026-06-01,A0C5S,SPAMEDICA GLOUCESTER,90,5.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0
2025-04-01,A1D1B,SPAMEDICA WEMBLEY,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,A1D1B,SPAMEDICA WEMBLEY,81,1.0,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0
2025-06-01,A1D1B,SPAMEDICA WEMBLEY,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,A1D1B,SPAMEDICA WEMBLEY,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,A1D1B,SPAMEDICA WEMBLEY,153,2.0,0.0,0.0,0.0,1.3071895424836601,0.0,0.0,0.0
2025-09-01,A1D1B,SPAMEDICA WEMBLEY,138,3.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0
2025-10-01,A1D1B,SPAMEDICA WEMBLEY,163,6.0,0.0,0.0,0.0,3.6809815950920246,0.0,0.0,0.0
2025-11-01,A1D1B,SPAMEDICA WEMBLEY,229,9.0,0.0,0.0,0.0,3.9301310043668125,0.0,0.0,0.0
2025-12-01,A1D1B,SPAMEDICA WEMBLEY,278,10.0,0.0,0.0,0.0,3.597122302158273,0.0,0.0,0.0
2026-01-01,A1D1B,SPAMEDICA WEMBLEY,258,11.0,0.0,0.0,0.0,4.263565891472868,0.0,0.0,0.0
2026-02-01,A1D1B,SPAMEDICA WEMBLEY,380,16.0,0.0,0.0,0.0,4.2105263157894735,0.0,0.0,0.0
2026-03-01,A1D1B,SPAMEDICA WEMBLEY,391,28.0,0.0,0.0,0.0,7.161125319693094,0.0,0.0,0.0
2026-04-01,A1D1B,SPAMEDICA WEMBLEY,420,45.0,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0
2026-05-01,A1D1B,SPAMEDICA WEMBLEY,433,54.0,0.0,0.0,0.0,12.471131639722865,0.0,0.0,0.0
2026-06-01,A1D1B,SPAMEDICA WEMBLEY,356,54.0,0.0,0.0,0.0,15.168539325842698,0.0,0.0,0.0
2025-04-01,A1U4J,SPAMEDICA PORTSMOUTH,70,3.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0
2025-05-01,A1U4J,SPAMEDICA PORTSMOUTH,81,4.0,0.0,0.0,0.0,4.938271604938271,0.0,0.0,0.0
2025-06-01,A1U4J,SPAMEDICA PORTSMOUTH,85,3.0,0.0,0.0,0.0,3.5294117647058822,0.0,0.0,0.0
2025-07-01,A1U4J,SPAMEDICA PORTSMOUTH,87,6.0,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0
2025-08-01,A1U4J,SPAMEDICA PORTSMOUTH,95,7.0,0.0,0.0,0.0,7.368421052631578,0.0,0.0,0.0
2025-09-01,A1U4J,SPAMEDICA PORTSMOUTH,102,10.0,0.0,0.0,0.0,9.803921568627452,0.0,0.0,0.0
2025-10-01,A1U4J,SPAMEDICA PORTSMOUTH,107,9.0,0.0,0.0,0.0,8.411214953271028,0.0,0.0,0.0
2025-11-01,A1U4J,SPAMEDICA PORTSMOUTH,133,14.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0.0
2025-12-01,A1U4J,SPAMEDICA PORTSMOUTH,131,12.0,0.0,0.0,0.0,9.16030534351145,0.0,0.0,0.0
2026-01-01,A1U4J,SPAMEDICA PORTSMOUTH,163,16.0,0.0,0.0,0.0,9.815950920245399,0.0,0.0,0.0
2026-02-01,A1U4J,SPAMEDICA PORTSMOUTH,211,17.0,0.0,0.0,0.0,8.056872037914692,0.0,0.0,0.0
2026-03-01,A1U4J,SPAMEDICA PORTSMOUTH,196,22.0,0.0,0.0,0.0,11.224489795918368,0.0,0.0,0.0
2026-04-01,A1U4J,SPAMEDICA PORTSMOUTH,206,25.0,0.0,0.0,0.0,12.135922330097088,0.0,0.0,0.0
2026-05-01,A1U4J,SPAMEDICA PORTSMOUTH,226,40.0,1.0,0.0,0.0,17.699115044247787,0.4424778761061947,0.0,0.0
2026-06-01,A1U4J,SPAMEDICA PORTSMOUTH,176,38.0,1.0,0.0,0.0,21.59090909090909,0.5681818181818182,0.0,0.0
2025-04-01,A4M8P,BUCKSHAW HOSPITAL,3087,1077.0,44.0,2.0,0.0,34.88824101068999,1.4253320375769354,0.06478781988986071,0.0
2025-05-01,A4M8P,BUCKSHAW HOSPITAL,3023,1062.0,51.0,4.0,0.0,35.13066490241482,1.6870658286470392,0.13231888852133644,0.0
2025-06-01,A4M8P,BUCKSHAW HOSPITAL,3225,1085.0,72.0,4.0,0.0,33.64341085271318,2.2325581395348837,0.124031007751938,0.0
2025-07-01,A4M8P,BUCKSHAW HOSPITAL,3316,1078.0,70.0,4.0,0.0,32.50904704463209,2.1109770808202653,0.12062726176115801,0.0
2025-08-01,A4M8P,BUCKSHAW HOSPITAL,3230,1031.0,55.0,6.0,0.0,31.91950464396285,1.7027863777089782,0.18575851393188852,0.0
2025-09-01,A4M8P,BUCKSHAW HOSPITAL,3295,959.0,64.0,8.0,0.0,29.104704097116844,1.9423368740515934,0.24279210925644917,0.0
2025-10-01,A4M8P,BUCKSHAW HOSPITAL,3024,906.0,46.0,16.0,0.0,29.96031746031746,1.5211640211640212,0.5291005291005291,0.0
2025-11-01,A4M8P,BUCKSHAW HOSPITAL,2992,803.0,35.0,15.0,0.0,26.838235294117645,1.1697860962566844,0.5013368983957219,0.0
2025-12-01,A4M8P,BUCKSHAW HOSPITAL,3028,849.0,17.0,3.0,0.0,28.038309114927344,0.5614266842800528,0.09907529722589167,0.0
2026-01-01,A4M8P,BUCKSHAW HOSPITAL,3030,936.0,16.0,2.0,0.0,30.89108910891089,0.528052805280528,0.066006600660066,0.0
2026-02-01,A4M8P,BUCKSHAW HOSPITAL,2911,874.0,16.0,1.0,0.0,30.02404671934043,0.5496392992098935,0.034352456200618345,0.0
2026-03-01,A4M8P,BUCKSHAW HOSPITAL,2848,853.0,11.0,1.0,0.0,29.950842696629216,0.38623595505617975,0.0351123595505618,0.0
2026-04-01,A4M8P,BUCKSHAW HOSPITAL,3060,890.0,7.0,1.0,0.0,29.08496732026144,0.22875816993464054,0.0326797385620915,0.0
2026-05-01,A4M8P,BUCKSHAW HOSPITAL,3084,868.0,9.0,3.0,0.0,28.14526588845655,0.2918287937743191,0.09727626459143969,0.0
2026-06-01,A4M8P,BUCKSHAW HOSPITAL,3169,886.0,16.0,2.0,0.0,27.95834648153992,0.5048911328494794,0.06311139160618492,0.0
2025-04-01,A4Q9X,NEWMEDICA LEICESTER,226,1.0,0.0,0.0,0.0,0.4424778761061947,0.0,0.0,0.0
2025-05-01,A4Q9X,NEWMEDICA LEICESTER,255,1.0,0.0,0.0,0.0,0.39215686274509803,0.0,0.0,0.0
2025-06-01,A4Q9X,NEWMEDICA LEICESTER,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,A4Q9X,NEWMEDICA LEICESTER,299,1.0,0.0,0.0,0.0,0.33444816053511706,0.0,0.0,0.0
2025-08-01,A4Q9X,NEWMEDICA LEICESTER,387,1.0,0.0,0.0,0.0,0.2583979328165375,0.0,0.0,0.0
2025-09-01,A4Q9X,NEWMEDICA LEICESTER,454,3.0,0.0,0.0,0.0,0.6607929515418502,0.0,0.0,0.0
2025-10-01,A4Q9X,NEWMEDICA LEICESTER,583,2.0,0.0,0.0,0.0,0.34305317324185247,0.0,0.0,0.0
2025-11-01,A4Q9X,NEWMEDICA LEICESTER,709,17.0,0.0,0.0,0.0,2.3977433004231314,0.0,0.0,0.0
2025-12-01,A4Q9X,NEWMEDICA LEICESTER,781,121.0,0.0,0.0,0.0,15.492957746478872,0.0,0.0,0.0
2026-01-01,A4Q9X,NEWMEDICA LEICESTER,802,85.0,0.0,0.0,0.0,10.598503740648379,0.0,0.0,0.0
2026-02-01,A4Q9X,NEWMEDICA LEICESTER,877,178.0,0.0,0.0,0.0,20.296465222348917,0.0,0.0,0.0
2026-03-01,A4Q9X,NEWMEDICA LEICESTER,871,91.0,0.0,0.0,0.0,10.44776119402985,0.0,0.0,0.0
2026-04-01,A4Q9X,NEWMEDICA LEICESTER,880,77.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0
2026-05-01,A4Q9X,NEWMEDICA LEICESTER,906,87.0,0.0,0.0,0.0,9.602649006622517,0.0,0.0,0.0
2026-06-01,A4Q9X,NEWMEDICA LEICESTER,952,99.0,1.0,0.0,0.0,10.399159663865547,0.10504201680672269,0.0,0.0
2025-04-01,AAH,TETBURY HOSPITAL TRUST LTD,282,9.0,1.0,0.0,0.0,3.1914893617021276,0.3546099290780142,0.0,0.0
2025-05-01,AAH,TETBURY HOSPITAL TRUST LTD,305,33.0,0.0,0.0,0.0,10.819672131147541,0.0,0.0,0.0
2025-06-01,AAH,TETBURY HOSPITAL TRUST LTD,253,29.0,0.0,0.0,0.0,11.462450592885375,0.0,0.0,0.0
2025-07-01,AAH,TETBURY HOSPITAL TRUST LTD,372,30.0,1.0,0.0,0.0,8.064516129032258,0.2688172043010753,0.0,0.0
2025-08-01,AAH,TETBURY HOSPITAL TRUST LTD,342,19.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0
2025-09-01,AAH,TETBURY HOSPITAL TRUST LTD,347,24.0,0.0,0.0,0.0,6.9164265129683,0.0,0.0,0.0
2025-10-01,AAH,TETBURY HOSPITAL TRUST LTD,378,27.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0
2025-11-01,AAH,TETBURY HOSPITAL TRUST LTD,309,33.0,2.0,0.0,0.0,10.679611650485436,0.6472491909385114,0.0,0.0
2025-12-01,AAH,TETBURY HOSPITAL TRUST LTD,289,58.0,0.0,0.0,0.0,20.069204152249135,0.0,0.0,0.0
2026-01-01,AAH,TETBURY HOSPITAL TRUST LTD,313,36.0,2.0,0.0,0.0,11.501597444089457,0.6389776357827476,0.0,0.0
2026-02-01,AAH,TETBURY HOSPITAL TRUST LTD,306,28.0,0.0,0.0,0.0,9.15032679738562,0.0,0.0,0.0
2026-03-01,AAH,TETBURY HOSPITAL TRUST LTD,257,16.0,0.0,0.0,0.0,6.22568093385214,0.0,0.0,0.0
2026-04-01,AAH,TETBURY HOSPITAL TRUST LTD,354,36.0,2.0,0.0,0.0,10.16949152542373,0.5649717514124294,0.0,0.0
2026-05-01,AAH,TETBURY HOSPITAL TRUST LTD,291,22.0,1.0,0.0,0.0,7.560137457044673,0.3436426116838488,0.0,0.0
2026-06-01,AAH,TETBURY HOSPITAL TRUST LTD,275,25.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0
2025-04-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3635,72.0,0.0,0.0,0.0,1.9807427785419534,0.0,0.0,0.0
2025-05-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3655,97.0,0.0,0.0,0.0,2.6538987688098494,0.0,0.0,0.0
2025-06-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3730,95.0,0.0,0.0,0.0,2.546916890080429,0.0,0.0,0.0
2025-07-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3481,55.0,0.0,0.0,0.0,1.580005745475438,0.0,0.0,0.0
2025-08-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3451,43.0,0.0,0.0,0.0,1.2460156476383657,0.0,0.0,0.0
2025-09-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3748,63.0,0.0,0.0,0.0,1.6808964781216649,0.0,0.0,0.0
2025-10-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,3977,56.0,0.0,0.0,0.0,1.4080965551923559,0.0,0.0,0.0
2025-11-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,4422,106.0,0.0,0.0,0.0,2.397105382180009,0.0,0.0,0.0
2025-12-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,4898,278.0,0.0,0.0,0.0,5.675786035116373,0.0,0.0,0.0
2026-01-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,5017,345.0,0.0,0.0,0.0,6.876619493721348,0.0,0.0,0.0
2026-02-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,4915,463.0,0.0,0.0,0.0,9.420142421159715,0.0,0.0,0.0
2026-03-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,5310,615.0,0.0,0.0,0.0,11.581920903954803,0.0,0.0,0.0
2026-04-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,5261,527.0,0.0,0.0,0.0,10.01710701387569,0.0,0.0,0.0
2026-05-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,5424,594.0,0.0,0.0,0.0,10.951327433628318,0.0,0.0,0.0
2026-06-01,AAV,COMMUNITY HEALTH AND EYECARE LIMITED,5432,662.0,3.0,0.0,0.0,12.187039764359351,0.05522827687776141,0.0,0.0
2025-04-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,23,2.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.0
2025-05-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,20,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2025-06-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,16,1.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0
2025-07-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,28,1.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0
2025-08-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,21,2.0,0.0,0.0,0.0,9.523809523809524,0.0,0.0,0.0
2025-09-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,686,8.0,0.0,0.0,0.0,1.1661807580174928,0.0,0.0,0.0
2025-05-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,742,16.0,0.0,0.0,0.0,2.15633423180593,0.0,0.0,0.0
2025-06-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,782,52.0,0.0,0.0,0.0,6.649616368286446,0.0,0.0,0.0
2025-07-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,954,97.0,0.0,0.0,0.0,10.167714884696016,0.0,0.0,0.0
2025-08-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1058,156.0,0.0,0.0,0.0,14.744801512287333,0.0,0.0,0.0
2025-09-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1187,206.0,0.0,0.0,0.0,17.354675652906487,0.0,0.0,0.0
2025-10-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1222,227.0,0.0,0.0,0.0,18.57610474631751,0.0,0.0,0.0
2025-11-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1268,284.0,0.0,0.0,0.0,22.397476340694006,0.0,0.0,0.0
2025-12-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1311,377.0,1.0,0.0,0.0,28.756674294431733,0.07627765064836003,0.0,0.0
2026-01-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1133,374.0,2.0,0.0,0.0,33.00970873786408,0.176522506619594,0.0,0.0
2026-02-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1097,339.0,0.0,0.0,0.0,30.9024612579763,0.0,0.0,0.0
2026-03-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1057,285.0,1.0,1.0,0.0,26.96310312204352,0.0946073793755913,0.0946073793755913,0.0
2026-04-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,1019,235.0,0.0,0.0,0.0,23.061825318940137,0.0,0.0,0.0
2026-05-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,994,173.0,1.0,0.0,0.0,17.404426559356136,0.1006036217303823,0.0,0.0
2026-06-01,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,981,200.0,1.0,0.0,0.0,20.38735983690112,0.10193679918450561,0.0,0.0
2025-04-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),311,25.0,0.0,0.0,0.0,8.038585209003216,0.0,0.0,0.0
2025-05-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),304,21.0,0.0,0.0,0.0,6.907894736842106,0.0,0.0,0.0
2025-06-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),303,28.0,0.0,0.0,0.0,9.24092409240924,0.0,0.0,0.0
2025-07-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),290,31.0,0.0,0.0,0.0,10.689655172413794,0.0,0.0,0.0
2025-08-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),361,34.0,0.0,0.0,0.0,9.418282548476455,0.0,0.0,0.0
2025-09-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),369,43.0,0.0,0.0,0.0,11.653116531165312,0.0,0.0,0.0
2025-10-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),382,50.0,1.0,0.0,0.0,13.089005235602095,0.2617801047120419,0.0,0.0
2025-11-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),432,85.0,1.0,0.0,0.0,19.675925925925927,0.23148148148148145,0.0,0.0
2025-12-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),458,98.0,1.0,0.0,0.0,21.397379912663755,0.21834061135371177,0.0,0.0
2026-01-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),461,130.0,2.0,0.0,0.0,28.199566160520607,0.43383947939262474,0.0,0.0
2026-02-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),516,154.0,2.0,0.0,0.0,29.844961240310074,0.3875968992248062,0.0,0.0
2026-03-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),526,156.0,2.0,0.0,0.0,29.65779467680608,0.38022813688212925,0.0,0.0
2026-04-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),475,131.0,1.0,0.0,0.0,27.57894736842105,0.21052631578947367,0.0,0.0
2026-05-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),461,84.0,1.0,0.0,0.0,18.22125813449024,0.21691973969631237,0.0,0.0
2026-06-01,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),520,121.0,1.0,0.0,0.0,23.26923076923077,0.19230769230769232,0.0,0.0
2025-04-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,578,5.0,0.0,0.0,0.0,0.8650519031141869,0.0,0.0,0.0
2025-05-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,560,10.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0
2025-06-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,643,28.0,0.0,0.0,0.0,4.354587869362364,0.0,0.0,0.0
2025-07-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,564,21.0,0.0,0.0,0.0,3.723404255319149,0.0,0.0,0.0
2025-08-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,590,34.0,0.0,0.0,0.0,5.762711864406779,0.0,0.0,0.0
2025-09-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,673,41.0,0.0,0.0,0.0,6.092124814264487,0.0,0.0,0.0
2025-10-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,727,43.0,0.0,0.0,0.0,5.914718019257221,0.0,0.0,0.0
2025-11-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,749,71.0,0.0,0.0,0.0,9.479305740987984,0.0,0.0,0.0
2025-12-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,738,83.0,0.0,0.0,0.0,11.246612466124661,0.0,0.0,0.0
2026-01-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,700,82.0,1.0,1.0,0.0,11.714285714285715,0.14285714285714285,0.14285714285714285,0.0
2026-02-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,713,83.0,0.0,0.0,0.0,11.640953716690042,0.0,0.0,0.0
2026-03-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,645,72.0,0.0,0.0,0.0,11.162790697674419,0.0,0.0,0.0
2026-04-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,585,62.0,0.0,0.0,0.0,10.598290598290598,0.0,0.0,0.0
2026-05-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,687,57.0,0.0,0.0,0.0,8.296943231441048,0.0,0.0,0.0
2026-06-01,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,701,91.0,0.0,0.0,0.0,12.981455064194009,0.0,0.0,0.0
2025-04-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,244,2.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,0.0
2025-05-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,268,1.0,0.0,0.0,0.0,0.3731343283582089,0.0,0.0,0.0
2025-06-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,274,6.0,0.0,0.0,0.0,2.18978102189781,0.0,0.0,0.0
2025-07-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,293,6.0,0.0,0.0,0.0,2.04778156996587,0.0,0.0,0.0
2025-08-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,312,11.0,0.0,0.0,0.0,3.5256410256410255,0.0,0.0,0.0
2025-09-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,295,14.0,0.0,0.0,0.0,4.745762711864407,0.0,0.0,0.0
2025-10-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,335,25.0,0.0,0.0,0.0,7.462686567164178,0.0,0.0,0.0
2025-11-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,380,33.0,0.0,0.0,0.0,8.68421052631579,0.0,0.0,0.0
2025-12-01,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,459,44.0,0.0,0.0,0.0,9.586056644880173,0.0,0.0,0.0
